,state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton,Rec.area.GS.nmfs
105,1,NA,1M103MS  NW11321,NA,AK M 1 03 MSNW11321,NA,NA,NA,NA,"Alaska marine, Region 1, SITKA, MS, Quadrant NW, District 113, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
106,1,NA,1M103MS  NW11321,NA,AK M 1 03 MSNW11321,NA,NA,NA,NA,"Alaska marine, Region 1, SITKA, MS, Quadrant NW, District 113, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
107,1,M,1M103MS  NW11322,NA,AK M 1 03 MSNW11322,NA,NA,SEAKG,SEAK,NA,SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
108,1,M,1M103MS  NW11331,1,AK M 1 03 MSNW11331,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
109,1,M,1M103MS  NW11332,1,AK M 1 03 MSNW11332,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 32",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
110,1,M,1M103MS  NW11335,1,AK M 1 03 MSNW11335,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 35",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
111,1,M,1M103MS  NW11337,1,AK M 1 03 MSNW11337,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 37",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
112,1,NA,1M103MS  NW11340,NA,AK M 1 03 MSNW11340,NA,NA,NA,NA,"Alaska marine, Region 1, SITKA, MS, Quadrant NW, District 113, Subdistrict 40",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
113,1,NA,1M103MS  NW11340,NA,AK M 1 03 MSNW11340,NA,NA,NA,NA,"Alaska marine, Region 1, SITKA, MS, Quadrant NW, District 113, Subdistrict 40",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
114,1,M,1M103MS  NW11341,1,AK M 1 03 MSNW11341,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 41",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
115,1,M,1M103MS  NW11344,1,AK M 1 03 MSNW11344,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 44",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
116,1,M,1M103MS  NW11345,1,AK M 1 03 MSNW11345,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 45",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
117,1,M,1M103MS  NW11361,1,AK M 1 03 MSNW11361,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 61",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
118,1,M,1M103MS  NW11362,1,AK M 1 03 MSNW11362,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 62",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
119,1,M,1M103MS  NW11366,1,AK M 1 03 MSNW11366,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 66",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
120,1,M,1M103MS  NW11371,1,AK M 1 03 MSNW11371,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 71",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
121,1,M,1M103MS  NW11373,1,AK M 1 03 MSNW11373,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, SITKA, MS,  Quadrant NW, District 113, Subdistrict 73",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
122,1,M,1M104,1,AK M 1 04,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant , District , Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
123,1,M,1M104    NE,1,AK M 1 04 NE,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District , Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
124,1,M,1M104    NE109,1,AK M 1 04 NE109,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
125,1,M,1M104    NE10910,1,AK M 1 04 NE10910,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict 10",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
126,1,M,1M104    NE10911,NA,AK M 1 04 NE10911,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109,",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
127,1,M,1M104    NE10930,1,AK M 1 04 NE10930,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict 30",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
128,1,M,1M104    NE10943,1,AK M 1 04 NE10943,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 109, Subdistrict 43",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
129,1,M,1M104    NE110,1,AK M 1 04 NE110,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
130,1,M,1M104    NE11021,1,AK M 1 04 NE11021,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
131,1,M,1M104    NE11022,1,AK M 1 04 NE11022,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 22",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
132,1,M,1M104    NE11023,1,AK M 1 04 NE11023,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 23",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
133,1,M,1M104    NE11024,1,AK M 1 04 NE11024,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 24",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
134,1,M,1M104    NE11031,1,AK M 1 04 NE11031,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
135,1,M,1M104    NE11032,1,AK M 1 04 NE11032,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 32",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
136,1,M,1M104    NE11033,1,AK M 1 04 NE11033,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 110, Subdistrict 33",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
137,1,M,1M104    NE111,1,AK M 1 04 NE111,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
138,1,M,1M104    NE11112,1,AK M 1 04 NE11112,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 12",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
139,1,M,1M104    NE11113,1,AK M 1 04 NE11113,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 13",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
140,1,M,1M104    NE11114,1,AK M 1 04 NE11114,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 14",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
141,1,M,1M104    NE11120,1,AK M 1 04 NE11120,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 20",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
142,1,M,1M104    NE11121,1,AK M 1 04 NE11121,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
143,1,M,1M104    NE11131,1,AK M 1 04 NE11131,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
144,1,M,1M104    NE11132,1,AK M 1 04 NE11132,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 32",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
145,1,M,1M104    NE11133,1,AK M 1 04 NE11133,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 33",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
146,1,M,1M104    NE11134,1,AK M 1 04 NE11134,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 34",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
147,1,M,1M104    NE11140,1,AK M 1 04 NE11140,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 40",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
148,1,M,1M104    NE11141,1,AK M 1 04 NE11141,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 41",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
149,1,M,1M104    NE11142,1,AK M 1 04 NE11142,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 42",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
150,1,M,1M104    NE11143,1,AK M 1 04 NE11143,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 43",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
151,1,M,1M104    NE11150,1,AK M 1 04 NE11150,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 50",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
152,1,M,1M104    NE11190,1,AK M 1 04 NE11190,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 111, Subdistrict 90",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
153,1,M,1M104    NE112,1,AK M 1 04 NE112,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
154,1,M,1M104    NE11211,1,AK M 1 04 NE11211,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 11",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
155,1,M,1M104    NE11212,1,AK M 1 04 NE11212,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 12",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
156,1,M,1M104    NE11213,1,AK M 1 04 NE11213,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 13",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
157,1,M,1M104    NE11215,1,AK M 1 04 NE11215,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 15",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
158,1,M,1M104    NE11216,1,AK M 1 04 NE11216,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 16",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
159,1,M,1M104    NE11217,1,AK M 1 04 NE11217,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 17",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
160,1,M,1M104    NE11218,1,AK M 1 04 NE11218,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 18",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
161,1,M,1M104    NE11222,1,AK M 1 04 NE11222,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 22",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
162,1,M,1M104    NE11241,1,AK M 1 04 NE11241,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 41",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
163,1,M,1M104    NE11245,1,AK M 1 04 NE11245,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, Quadrant NE, District 112, Subdistrict 45",SEAK,SENE,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
164,1,M,1M104    NE11250,1,AK M 1 04 NE11250,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 50",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
165,1,M,1M104    NE11261,1,AK M 1 04 NE11261,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 61",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
166,1,M,1M104    NE11263,1,AK M 1 04 NE11263,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 63",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
167,1,M,1M104    NE11265,1,AK M 1 04 NE11265,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 65",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
168,1,M,1M104    NE11280,1,AK M 1 04 NE11280,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 112, Subdistrict 80",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
169,1,M,1M104    NE115,1,AK M 1 04 NE115,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
170,1,M,1M104    NE11510,1,AK M 1 04 NE11510,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 10",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
171,1,M,1M104    NE11520,1,AK M 1 04 NE11520,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 20",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
172,1,M,1M104    NE11531,1,AK M 1 04 NE11531,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 31",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
173,1,M,1M104    NE11532,1,AK M 1 04 NE11532,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 32",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
174,1,M,1M104    NE11534,1,AK M 1 04 NE11534,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NE, District 115, Subdistrict 34",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
175,1,M,1M104    NW113,1,AK M 1 04 NW113,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
176,1,M,1M104    NW11322,1,AK M 1 04 NW11322,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 22",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
177,1,M,1M104    NW11332,NA,AK M 1 04 NW11332,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113,",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
178,1,M,1M104    NW11341,1,AK M 1 04 NW11341,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 41",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
179,1,M,1M104    NW11351,1,AK M 1 04 NW11351,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 51",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
180,1,M,1M104    NW11359,1,AK M 1 04 NW11359,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 59",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
181,1,M,1M104    NW11361,1,AK M 1 04 NW11361,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 61",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
182,1,M,1M104    NW11362,1,AK M 1 04 NW11362,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 62",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
183,1,M,1M104    NW11373,1,AK M 1 04 NW11373,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 73",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
184,1,M,1M104    NW11391,1,AK M 1 04 NW11391,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 91",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
185,1,M,1M104    NW11395,1,AK M 1 04 NW11395,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 113, Subdistrict 95",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
186,1,M,1M104    NW114,1,AK M 1 04 NW114,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
187,1,M,1M104    NW11421,1,AK M 1 04 NW11421,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 21",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
188,1,M,1M104    NW11423,1,AK M 1 04 NW11423,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 23",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
189,1,M,1M104    NW11425,1,AK M 1 04 NW11425,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 25",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
190,1,M,1M104    NW11427,1,AK M 1 04 NW11427,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 27",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
191,1,M,1M104    NW11430,1,AK M 1 04 NW11430,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 30",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
192,1,M,1M104    NW11480,1,AK M 1 04 NW11480,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 114, Subdistrict 80",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
193,1,M,1M104    NW116,1,AK M 1 04 NW116,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 116, Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
194,1,M,1M104    NW18310,1,AK M 1 04 NW18310,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant NW, District 183, Subdistrict 10",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
195,1,M,1M104    SE102,1,AK M 1 04 SE102,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SE, District 102, Subdistrict",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK,SSEAK
196,1,M,1M104    SE10641,1,AK M 1 04 SE10641,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SE, District 106, Subdistrict 41",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK,SSEAK
197,1,M,1M104    SE108,1,AK M 1 04 SE108,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SE, District 108, Subdistrict",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK,SSEAK
198,1,M,1M104    SW10330,1,AK M 1 04 SW10330,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SW, District 103, Subdistrict 30",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK,SSEAK
199,1,M,1M104    SW10440,1,AK M 1 04 SW10440,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU,  Quadrant SW, District 104, Subdistrict 40",SEAK,SEAKG,NSE,SSEAK,SSEAK,SSEAK,SSEAK,SSEAK
200,1,M,1M104DE  NE,1,AK M 1 04 DENE,NA,NA,SEAKG,SEAK,"Alaska marine, Region 1, JUNEAU, DE,  Quadrant NE, District , Subdistrict",SEAK,SEAKG,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
201,1,M,1M104DE  NE111,1,AK M 1 04 DENE111,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111",SEAK,SENE,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
202,1,M,1M104DE  NE11131,1,AK M 1 04 DENE11131,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111, Subdistrict 31",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
203,1,M,1M104DE  NE11140,1,AK M 1 04 DENE11140,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111, Subdistrict 40",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
204,1,M,1M104DE  NE11150,1,AK M 1 04 DENE11150,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 111, Subdistrict 50",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
205,1,M,1M104DE  NE11215,1,AK M 1 04 DENE11215,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 112, Subdistrict 15",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
206,1,M,1M104DE  NE11216,1,AK M 1 04 DENE11216,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 112, Subdistrict 16",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
207,1,M,1M104DE  NE11510,1,AK M 1 04 DENE11510,NA,NA,SEAK,SEAK,"Alaska marine, Region 1, JUNEAU, DE, Quadrant NE, District 115, Subdistrict 10",SEAK,SEAK,NSE,NSEAK,NSEAK,NSEAK,NSEAK,NSEAK
